transaction_id,sale_date,store_id,customer_id,product_id,staff_id,quantity,unit_price,unit_cost,total_revenue,total_cost,profit,margin_pct,payment_method,month,day_of_week,quarter,year
4706,2025-05-29,1,496,24,4,3,151.17,55.0,453.51,165.0,288.51,63.6,Card,2025-05,Thursday,Q2,2025
4707,2025-08-18,2,142,2,6,3,5.33,2.5,15.99,7.5,8.49,53.1,Card,2025-08,Monday,Q3,2025
4708,2024-02-01,2,787,9,8,2,2.21,0.9,4.42,1.8,2.62,59.3,Card,2024-02,Thursday,Q1,2024
4709,2025-01-09,3,70,6,12,5,6.8,3.8,34.0,19.0,15.0,44.1,Cash,2025-01,Thursday,Q1,2025
4710,2025-09-09,5,142,19,17,3,38.22,15.0,114.66,45.0,69.66,60.8,Digital Wallet,2025-09,Tuesday,Q3,2025
4711,2024-03-30,4,972,1,16,1,3.61,2.2,3.61,2.2,1.41,39.1,Cash,2024-03,Saturday,Q1,2024
4712,2025-10-30,2,345,34,6,2,8.35,2.5,16.7,5.0,11.7,70.1,Digital Wallet,2025-10,Thursday,Q4,2025
4713,2024-02-27,1,110,21,1,2,28.97,8.0,57.94,16.0,41.94,72.4,Card,2024-02,Tuesday,Q1,2024
4714,2025-11-14,5,187,34,20,3,8.32,2.5,24.96,7.5,17.46,70.0,Digital Wallet,2025-11,Friday,Q4,2025
4715,2025-11-03,3,874,7,9,3,2.93,1.2,8.79,3.6,5.19,59.0,Digital Wallet,2025-11,Monday,Q4,2025
4716,2025-01-09,5,692,49,20,2,28.84,9.0,57.68,18.0,39.68,68.8,Digital Wallet,2025-01,Thursday,Q1,2025
4717,2024-03-11,2,572,15,7,4,58.7,22.0,234.8,88.0,146.8,62.5,Card,2024-03,Monday,Q1,2024
4718,2025-02-09,2,992,5,7,1,8.41,4.5,8.41,4.5,3.91,46.5,Cash,2025-02,Sunday,Q1,2025
4719,2025-02-22,5,611,50,20,1,18.01,5.5,18.01,5.5,12.51,69.5,Digital Wallet,2025-02,Saturday,Q1,2025
4720,2024-01-30,1,613,23,4,2,144.56,45.0,289.12,90.0,199.12,68.9,Card,2024-01,Tuesday,Q1,2024
4721,2025-08-24,5,438,28,19,3,25.73,7.0,77.19,21.0,56.19,72.8,Digital Wallet,2025-08,Sunday,Q3,2025
4722,2025-12-10,3,273,7,11,2,2.9,1.2,5.8,2.4,3.4,58.6,Cash,2025-12,Wednesday,Q4,2025
4723,2025-08-14,5,481,34,20,1,7.66,2.5,7.66,2.5,5.16,67.4,Cash,2025-08,Thursday,Q3,2025
4724,2025-09-26,1,617,32,4,1,19.78,6.0,19.78,6.0,13.78,69.7,Card,2025-09,Friday,Q3,2025
4725,2025-12-12,2,598,45,5,1,20.06,6.0,20.06,6.0,14.06,70.1,Digital Wallet,2025-12,Friday,Q4,2025
4726,2025-11-21,5,365,15,17,1,62.9,22.0,62.9,22.0,40.9,65.0,Cash,2025-11,Friday,Q4,2025
4727,2025-10-16,3,791,41,12,3,14.71,4.0,44.13,12.0,32.13,72.8,Loyalty Points,2025-10,Thursday,Q4,2025
4728,2024-10-16,4,60,27,13,1,67.5,18.0,67.5,18.0,49.5,73.3,Digital Wallet,2024-10,Wednesday,Q4,2024
4729,2024-09-01,1,830,38,4,1,6.78,2.2,6.78,2.2,4.58,67.6,Cash,2024-09,Sunday,Q3,2024
4730,2025-04-04,1,470,11,1,1,1012.82,650.0,1012.82,650.0,362.82,35.8,Digital Wallet,2025-04,Friday,Q2,2025
4731,2025-12-03,2,81,45,8,1,20.36,6.0,20.36,6.0,14.36,70.5,Card,2025-12,Wednesday,Q4,2025
4732,2025-07-15,2,206,4,8,1,13.25,7.0,13.25,7.0,6.25,47.2,Card,2025-07,Tuesday,Q3,2025
4733,2025-02-13,3,820,14,10,1,20.72,5.0,20.72,5.0,15.72,75.9,Loyalty Points,2025-02,Thursday,Q1,2025
4734,2025-05-04,3,314,34,9,1,7.66,2.5,7.66,2.5,5.16,67.4,Cash,2025-05,Sunday,Q2,2025
4735,2024-01-03,1,293,48,4,1,19.65,6.5,19.65,6.5,13.15,66.9,Card,2024-01,Wednesday,Q1,2024
4736,2025-07-25,1,501,33,4,1,16.96,5.5,16.96,5.5,11.46,67.6,Card,2025-07,Friday,Q3,2025
4737,2025-11-21,3,99,20,9,1,25.82,6.0,25.82,6.0,19.82,76.8,Card,2025-11,Friday,Q4,2025
4738,2024-02-09,3,885,5,10,2,8.8,4.5,17.6,9.0,8.6,48.9,Digital Wallet,2024-02,Friday,Q1,2024
4739,2024-09-23,2,199,19,7,1,39.58,15.0,39.58,15.0,24.58,62.1,Digital Wallet,2024-09,Monday,Q3,2024
4740,2025-04-24,3,878,20,11,4,25.74,6.0,102.96,24.0,78.96,76.7,Cash,2025-04,Thursday,Q2,2025
4741,2025-04-23,4,386,28,16,3,24.2,7.0,72.6,21.0,51.6,71.1,Card,2025-04,Wednesday,Q2,2025
4742,2024-08-29,3,185,40,12,1,9.27,2.8,9.27,2.8,6.47,69.8,Card,2024-08,Thursday,Q3,2024
4743,2025-12-24,1,570,30,1,1,31.11,8.0,31.11,8.0,23.11,74.3,Card,2025-12,Wednesday,Q4,2025
4744,2024-03-18,4,635,15,13,1,60.61,22.0,60.61,22.0,38.61,63.7,Card,2024-03,Monday,Q1,2024
4745,2025-10-03,2,405,35,5,1,7.06,2.0,7.06,2.0,5.06,71.7,Card,2025-10,Friday,Q4,2025
4746,2024-10-04,1,34,10,3,2,6.28,3.2,12.56,6.4,6.16,49.0,Card,2024-10,Friday,Q4,2024
4747,2024-03-21,4,450,26,14,1,48.42,12.0,48.42,12.0,36.42,75.2,Card,2024-03,Thursday,Q1,2024
4748,2025-06-12,2,56,7,6,4,2.7,1.2,10.8,4.8,6.0,55.6,Card,2025-06,Thursday,Q2,2025
4749,2024-07-01,3,278,16,12,3,89.38,35.0,268.14,105.0,163.14,60.8,Digital Wallet,2024-07,Monday,Q3,2024
4750,2024-03-28,4,588,41,13,1,15.55,4.0,15.55,4.0,11.55,74.3,Card,2024-03,Thursday,Q1,2024
4751,2025-07-28,1,823,22,2,2,77.4,22.0,154.8,44.0,110.8,71.6,Card,2025-07,Monday,Q3,2025
4752,2024-12-18,1,180,2,1,2,5.67,2.5,11.34,5.0,6.34,55.9,Card,2024-12,Wednesday,Q4,2024
4753,2025-06-09,1,507,47,3,1,16.89,5.0,16.89,5.0,11.89,70.4,Card,2025-06,Monday,Q2,2025
4754,2024-09-28,1,61,45,2,5,19.85,6.0,99.25,30.0,69.25,69.8,Cash,2024-09,Saturday,Q3,2024
4755,2025-05-05,4,761,37,15,1,51.03,18.0,51.03,18.0,33.03,64.7,Digital Wallet,2025-05,Monday,Q2,2025
4756,2024-03-12,4,147,6,13,2,6.78,3.8,13.56,7.6,5.96,44.0,Card,2024-03,Tuesday,Q1,2024
4757,2024-03-14,2,95,19,8,2,38.2,15.0,76.4,30.0,46.4,60.7,Card,2024-03,Thursday,Q1,2024
4758,2024-10-26,1,805,11,2,1,950.37,650.0,950.37,650.0,300.37,31.6,Card,2024-10,Saturday,Q4,2024
4759,2024-07-10,1,804,49,2,2,28.37,9.0,56.74,18.0,38.74,68.3,Digital Wallet,2024-07,Wednesday,Q3,2024
4760,2024-06-20,1,494,15,2,1,60.4,22.0,60.4,22.0,38.4,63.6,Card,2024-06,Thursday,Q2,2024
4761,2025-05-10,4,757,23,16,1,154.61,45.0,154.61,45.0,109.61,70.9,Digital Wallet,2025-05,Saturday,Q2,2025
4762,2025-09-12,4,543,41,13,1,14.52,4.0,14.52,4.0,10.52,72.5,Card,2025-09,Friday,Q3,2025
4763,2024-09-24,1,689,29,3,3,39.0,10.0,117.0,30.0,87.0,74.4,Digital Wallet,2024-09,Tuesday,Q3,2024
4764,2025-11-18,1,267,16,3,1,92.63,35.0,92.63,35.0,57.63,62.2,Digital Wallet,2025-11,Tuesday,Q4,2025
4765,2024-01-02,5,681,29,17,1,39.35,10.0,39.35,10.0,29.35,74.6,Digital Wallet,2024-01,Tuesday,Q1,2024
4766,2025-05-25,2,969,33,8,2,17.49,5.5,34.98,11.0,23.98,68.6,Card,2025-05,Sunday,Q2,2025
4767,2024-09-18,4,292,22,16,2,80.47,22.0,160.94,44.0,116.94,72.7,Card,2024-09,Wednesday,Q3,2024
4768,2025-12-13,2,692,5,5,1,8.49,4.5,8.49,4.5,3.99,47.0,Cash,2025-12,Saturday,Q4,2025
4769,2024-07-04,1,26,18,1,4,48.06,18.0,192.24,72.0,120.24,62.5,Cash,2024-07,Thursday,Q3,2024
4770,2025-06-14,5,888,19,19,1,41.42,15.0,41.42,15.0,26.42,63.8,Digital Wallet,2025-06,Saturday,Q2,2025
4771,2025-07-27,1,744,17,3,1,311.43,120.0,311.43,120.0,191.43,61.5,Loyalty Points,2025-07,Sunday,Q3,2025
4772,2024-04-26,1,232,8,3,2,11.45,5.5,22.9,11.0,11.9,52.0,Card,2024-04,Friday,Q2,2024
4773,2024-09-07,1,426,37,4,1,50.58,18.0,50.58,18.0,32.58,64.4,Cash,2024-09,Saturday,Q3,2024
4774,2024-07-18,3,509,31,9,1,9.8,3.5,9.8,3.5,6.3,64.3,Digital Wallet,2024-07,Thursday,Q3,2024
4775,2025-05-24,4,515,33,16,1,17.58,5.5,17.58,5.5,12.08,68.7,Digital Wallet,2025-05,Saturday,Q2,2025
4776,2025-09-05,4,167,24,15,1,158.79,55.0,158.79,55.0,103.79,65.4,Digital Wallet,2025-09,Friday,Q3,2025
4777,2024-01-01,2,531,48,7,2,18.45,6.5,36.9,13.0,23.9,64.8,Card,2024-01,Monday,Q1,2024
4778,2025-02-10,3,6,41,9,4,15.21,4.0,60.84,16.0,44.84,73.7,Digital Wallet,2025-02,Monday,Q1,2025
4779,2025-05-16,1,667,13,1,2,103.16,45.0,206.32,90.0,116.32,56.4,Card,2025-05,Friday,Q2,2025
4780,2024-01-30,4,990,28,14,2,25.4,7.0,50.8,14.0,36.8,72.4,Card,2024-01,Tuesday,Q1,2024
4781,2025-11-14,1,752,4,1,1,13.11,7.0,13.11,7.0,6.11,46.6,Digital Wallet,2025-11,Friday,Q4,2025
4782,2025-07-07,1,989,19,3,3,38.18,15.0,114.54,45.0,69.54,60.7,Cash,2025-07,Monday,Q3,2025
4783,2025-05-14,1,37,16,3,3,90.77,35.0,272.31,105.0,167.31,61.4,Digital Wallet,2025-05,Wednesday,Q2,2025
4784,2024-03-06,2,187,11,8,5,1034.69,650.0,5173.45,3250.0,1923.45,37.2,Digital Wallet,2024-03,Wednesday,Q1,2024
4785,2024-07-07,1,151,47,2,2,17.84,5.0,35.68,10.0,25.68,72.0,Card,2024-07,Sunday,Q3,2024
4786,2025-07-25,1,548,37,3,1,47.86,18.0,47.86,18.0,29.86,62.4,Card,2025-07,Friday,Q3,2025
4787,2024-03-28,3,361,42,12,1,50.83,18.0,50.83,18.0,32.83,64.6,Digital Wallet,2024-03,Thursday,Q1,2024
4788,2025-01-21,1,925,8,4,2,10.89,5.5,21.78,11.0,10.78,49.5,Card,2025-01,Tuesday,Q1,2025
4789,2024-12-10,4,203,17,15,2,293.76,120.0,587.52,240.0,347.52,59.2,Card,2024-12,Tuesday,Q4,2024
4790,2024-11-27,1,860,8,2,3,10.69,5.5,32.07,16.5,15.57,48.6,Card,2024-11,Wednesday,Q4,2024
4791,2024-06-04,1,668,12,1,1,31.43,8.0,31.43,8.0,23.43,74.5,Digital Wallet,2024-06,Tuesday,Q2,2024
4792,2025-10-10,3,645,41,9,2,14.4,4.0,28.8,8.0,20.8,72.2,Card,2025-10,Friday,Q4,2025
4793,2024-12-18,1,500,43,4,2,6.13,1.8,12.26,3.6,8.66,70.6,Card,2024-12,Wednesday,Q4,2024
4794,2024-11-06,2,427,40,8,2,8.57,2.8,17.14,5.6,11.54,67.3,Card,2024-11,Wednesday,Q4,2024
4795,2025-12-07,1,676,31,3,1,9.57,3.5,9.57,3.5,6.07,63.4,Card,2025-12,Sunday,Q4,2025
4796,2025-08-14,1,973,6,2,2,6.91,3.8,13.82,7.6,6.22,45.0,Card,2025-08,Thursday,Q3,2025
4797,2024-12-09,2,566,17,7,1,301.92,120.0,301.92,120.0,181.92,60.3,Card,2024-12,Monday,Q4,2024
4798,2025-01-12,2,899,49,5,1,26.72,9.0,26.72,9.0,17.72,66.3,Card,2025-01,Sunday,Q1,2025
4799,2025-12-15,2,184,33,5,3,16.75,5.5,50.25,16.5,33.75,67.2,Card,2025-12,Monday,Q4,2025
4800,2024-06-17,3,830,17,9,1,297.77,120.0,297.77,120.0,177.77,59.7,Digital Wallet,2024-06,Monday,Q2,2024
4801,2024-05-20,1,886,50,3,2,17.92,5.5,35.84,11.0,24.84,69.3,Digital Wallet,2024-05,Monday,Q2,2024
4802,2025-05-01,1,114,29,2,1,38.15,10.0,38.15,10.0,28.15,73.8,Digital Wallet,2025-05,Thursday,Q2,2025
4803,2024-11-24,3,890,16,11,3,86.57,35.0,259.71,105.0,154.71,59.6,Card,2024-11,Sunday,Q4,2024
4804,2024-10-25,1,952,6,3,1,6.81,3.8,6.81,3.8,3.01,44.2,Loyalty Points,2024-10,Friday,Q4,2024
4805,2025-06-08,1,775,26,3,2,50.74,12.0,101.48,24.0,77.48,76.4,Digital Wallet,2025-06,Sunday,Q2,2025
4806,2024-02-21,3,694,25,12,2,19.65,5.0,39.3,10.0,29.3,74.6,Card,2024-02,Wednesday,Q1,2024
4807,2025-11-30,1,335,23,1,4,154.48,45.0,617.92,180.0,437.92,70.9,Card,2025-11,Sunday,Q4,2025
4808,2024-12-13,3,341,10,10,1,6.8,3.2,6.8,3.2,3.6,52.9,Cash,2024-12,Friday,Q4,2024
4809,2024-12-18,1,48,17,1,1,302.24,120.0,302.24,120.0,182.24,60.3,Card,2024-12,Wednesday,Q4,2024
4810,2025-02-09,3,932,21,10,1,29.32,8.0,29.32,8.0,21.32,72.7,Loyalty Points,2025-02,Sunday,Q1,2025
4811,2024-05-07,5,182,45,18,2,19.85,6.0,39.7,12.0,27.7,69.8,Card,2024-05,Tuesday,Q2,2024
4812,2025-07-10,1,37,10,3,3,6.4,3.2,19.2,9.6,9.6,50.0,Digital Wallet,2025-07,Thursday,Q3,2025
4813,2025-06-16,1,642,50,4,2,17.74,5.5,35.48,11.0,24.48,69.0,Digital Wallet,2025-06,Monday,Q2,2025
4814,2025-10-11,3,22,34,10,1,7.84,2.5,7.84,2.5,5.34,68.1,Card,2025-10,Saturday,Q4,2025
4815,2025-01-19,4,383,48,14,1,19.65,6.5,19.65,6.5,13.15,66.9,Cash,2025-01,Sunday,Q1,2025
4816,2024-09-24,2,653,12,6,1,29.07,8.0,29.07,8.0,21.07,72.5,Cash,2024-09,Tuesday,Q3,2024
4817,2025-10-03,5,217,8,17,1,11.06,5.5,11.06,5.5,5.56,50.3,Card,2025-10,Friday,Q4,2025
4818,2025-07-19,4,464,1,16,2,3.97,2.2,7.94,4.4,3.54,44.6,Card,2025-07,Saturday,Q3,2025
4819,2025-06-03,1,205,40,1,4,9.08,2.8,36.32,11.2,25.12,69.2,Card,2025-06,Tuesday,Q2,2025
4820,2025-06-29,1,185,32,1,1,19.21,6.0,19.21,6.0,13.21,68.8,Digital Wallet,2025-06,Sunday,Q2,2025
4821,2024-02-25,2,205,50,7,1,17.95,5.5,17.95,5.5,12.45,69.4,Card,2024-02,Sunday,Q1,2024
4822,2024-10-15,1,325,14,3,3,20.43,5.0,61.29,15.0,46.29,75.5,Card,2024-10,Tuesday,Q4,2024
4823,2024-12-10,4,683,24,14,1,164.81,55.0,164.81,55.0,109.81,66.6,Card,2024-12,Tuesday,Q4,2024
4824,2025-01-07,2,354,7,8,2,2.9,1.2,5.8,2.4,3.4,58.6,Digital Wallet,2025-01,Tuesday,Q1,2025
4825,2024-04-03,2,396,27,8,1,64.95,18.0,64.95,18.0,46.95,72.3,Digital Wallet,2024-04,Wednesday,Q2,2024
4826,2024-01-04,4,645,40,13,1,8.59,2.8,8.59,2.8,5.79,67.4,Digital Wallet,2024-01,Thursday,Q1,2024
4827,2025-11-03,3,265,42,12,5,48.82,18.0,244.1,90.0,154.1,63.1,Card,2025-11,Monday,Q4,2025
4828,2024-07-15,4,560,31,13,1,10.41,3.5,10.41,3.5,6.91,66.4,Card,2024-07,Monday,Q3,2024
4829,2024-06-30,1,810,5,4,3,8.75,4.5,26.25,13.5,12.75,48.6,Card,2024-06,Sunday,Q2,2024
4830,2024-11-14,2,179,4,8,5,12.68,7.0,63.4,35.0,28.4,44.8,Digital Wallet,2024-11,Thursday,Q4,2024
4831,2025-10-08,1,727,40,3,1,9.42,2.8,9.42,2.8,6.62,70.3,Card,2025-10,Wednesday,Q4,2025
4832,2025-07-30,4,688,4,13,1,13.17,7.0,13.17,7.0,6.17,46.8,Card,2025-07,Wednesday,Q3,2025
4833,2025-09-05,3,649,10,10,1,6.47,3.2,6.47,3.2,3.27,50.5,Cash,2025-09,Friday,Q3,2025
4834,2024-03-29,2,661,23,6,1,144.47,45.0,144.47,45.0,99.47,68.9,Card,2024-03,Friday,Q1,2024
4835,2024-06-23,5,560,16,20,1,91.13,35.0,91.13,35.0,56.13,61.6,Card,2024-06,Sunday,Q2,2024
4836,2024-05-10,4,737,8,15,3,11.42,5.5,34.26,16.5,17.76,51.8,Cash,2024-05,Friday,Q2,2024
4837,2025-06-23,2,34,24,6,2,154.82,55.0,309.64,110.0,199.64,64.5,Card,2025-06,Monday,Q2,2025
4838,2024-03-14,1,600,22,3,2,80.59,22.0,161.18,44.0,117.18,72.7,Digital Wallet,2024-03,Thursday,Q1,2024
4839,2025-01-05,2,215,6,5,1,6.69,3.8,6.69,3.8,2.89,43.2,Digital Wallet,2025-01,Sunday,Q1,2025
4840,2024-03-29,5,670,14,17,3,20.69,5.0,62.07,15.0,47.07,75.8,Card,2024-03,Friday,Q1,2024
4841,2025-06-07,1,81,10,4,4,6.79,3.2,27.16,12.8,14.36,52.9,Digital Wallet,2025-06,Saturday,Q2,2025
4842,2025-11-27,1,851,49,4,1,28.72,9.0,28.72,9.0,19.72,68.7,Card,2025-11,Thursday,Q4,2025
4843,2025-10-18,1,69,20,4,2,24.72,6.0,49.44,12.0,37.44,75.7,Card,2025-10,Saturday,Q4,2025
4844,2024-04-02,5,381,39,19,1,12.78,4.0,12.78,4.0,8.78,68.7,Cash,2024-04,Tuesday,Q2,2024
4845,2024-04-05,4,149,36,14,1,22.84,7.0,22.84,7.0,15.84,69.4,Digital Wallet,2024-04,Friday,Q2,2024
4846,2025-05-06,4,312,31,14,3,10.31,3.5,30.93,10.5,20.43,66.1,Card,2025-05,Tuesday,Q2,2025
4847,2025-12-08,4,339,7,15,1,2.68,1.2,2.68,1.2,1.48,55.2,Card,2025-12,Monday,Q4,2025
4848,2024-10-24,4,101,25,13,1,19.05,5.0,19.05,5.0,14.05,73.8,Card,2024-10,Thursday,Q4,2024
4849,2024-08-18,2,828,38,6,2,6.65,2.2,13.3,4.4,8.9,66.9,Loyalty Points,2024-08,Sunday,Q3,2024
4850,2025-03-12,2,590,45,8,1,19.03,6.0,19.03,6.0,13.03,68.5,Digital Wallet,2025-03,Wednesday,Q1,2025
4851,2025-06-19,2,759,3,5,1,7.44,4.2,7.44,4.2,3.24,43.5,Card,2025-06,Thursday,Q2,2025
4852,2025-03-09,4,444,31,16,1,9.92,3.5,9.92,3.5,6.42,64.7,Digital Wallet,2025-03,Sunday,Q1,2025
4853,2025-07-13,3,122,39,11,2,12.53,4.0,25.06,8.0,17.06,68.1,Card,2025-07,Sunday,Q3,2025
4854,2025-04-24,3,828,7,11,3,2.92,1.2,8.76,3.6,5.16,58.9,Card,2025-04,Thursday,Q2,2025
4855,2025-05-16,5,548,32,17,1,20.11,6.0,20.11,6.0,14.11,70.2,Card,2025-05,Friday,Q2,2025
4856,2025-12-15,1,917,26,4,3,50.78,12.0,152.34,36.0,116.34,76.4,Cash,2025-12,Monday,Q4,2025
4857,2025-01-24,3,298,2,10,1,5.64,2.5,5.64,2.5,3.14,55.7,Card,2025-01,Friday,Q1,2025
4858,2025-10-12,3,839,23,12,1,149.7,45.0,149.7,45.0,104.7,69.9,Card,2025-10,Sunday,Q4,2025
4859,2024-06-27,1,779,29,2,3,38.17,10.0,114.51,30.0,84.51,73.8,Card,2024-06,Thursday,Q2,2024
4860,2024-10-29,4,402,48,16,1,19.7,6.5,19.7,6.5,13.2,67.0,Digital Wallet,2024-10,Tuesday,Q4,2024
4861,2025-03-08,1,577,11,3,1,969.33,650.0,969.33,650.0,319.33,32.9,Card,2025-03,Saturday,Q1,2025
4862,2024-05-01,4,742,26,16,3,48.14,12.0,144.42,36.0,108.42,75.1,Digital Wallet,2024-05,Wednesday,Q2,2024
4863,2025-10-25,1,961,26,4,1,49.11,12.0,49.11,12.0,37.11,75.6,Card,2025-10,Saturday,Q4,2025
4864,2025-12-21,2,5,38,7,2,7.0,2.2,14.0,4.4,9.6,68.6,Digital Wallet,2025-12,Sunday,Q4,2025
4865,2024-01-30,1,774,29,2,1,41.95,10.0,41.95,10.0,31.95,76.2,Cash,2024-01,Tuesday,Q1,2024
4866,2025-03-26,2,883,5,7,1,8.66,4.5,8.66,4.5,4.16,48.0,Loyalty Points,2025-03,Wednesday,Q1,2025
4867,2024-10-17,1,46,9,2,2,2.11,0.9,4.22,1.8,2.42,57.3,Digital Wallet,2024-10,Thursday,Q4,2024
4868,2025-02-17,2,874,17,6,3,313.92,120.0,941.76,360.0,581.76,61.8,Card,2025-02,Monday,Q1,2025
4869,2025-11-13,4,151,32,14,1,19.21,6.0,19.21,6.0,13.21,68.8,Digital Wallet,2025-11,Thursday,Q4,2025
4870,2024-05-04,5,63,16,20,1,86.43,35.0,86.43,35.0,51.43,59.5,Digital Wallet,2024-05,Saturday,Q2,2024
4871,2024-12-19,1,885,36,3,1,23.42,7.0,23.42,7.0,16.42,70.1,Cash,2024-12,Thursday,Q4,2024
4872,2025-12-27,2,378,50,7,1,18.0,5.5,18.0,5.5,12.5,69.4,Cash,2025-12,Saturday,Q4,2025
4873,2024-11-02,2,450,17,6,1,289.16,120.0,289.16,120.0,169.16,58.5,Card,2024-11,Saturday,Q4,2024
4874,2024-09-17,1,343,1,4,1,3.65,2.2,3.65,2.2,1.45,39.7,Cash,2024-09,Tuesday,Q3,2024
4875,2025-07-11,5,306,47,17,4,17.69,5.0,70.76,20.0,50.76,71.7,Card,2025-07,Friday,Q3,2025
4876,2024-01-27,1,444,43,3,1,6.11,1.8,6.11,1.8,4.31,70.5,Loyalty Points,2024-01,Saturday,Q1,2024
4877,2025-07-21,1,708,27,1,1,61.89,18.0,61.89,18.0,43.89,70.9,Digital Wallet,2025-07,Monday,Q3,2025
4878,2024-04-04,2,278,23,8,2,144.45,45.0,288.9,90.0,198.9,68.8,Digital Wallet,2024-04,Thursday,Q2,2024
4879,2024-03-10,4,941,38,14,1,7.05,2.2,7.05,2.2,4.85,68.8,Digital Wallet,2024-03,Sunday,Q1,2024
4880,2024-10-19,1,587,38,4,2,6.76,2.2,13.52,4.4,9.12,67.5,Card,2024-10,Saturday,Q4,2024
4881,2025-04-13,5,141,41,20,2,14.3,4.0,28.6,8.0,20.6,72.0,Digital Wallet,2025-04,Sunday,Q2,2025
4882,2024-11-12,1,146,2,3,1,5.63,2.5,5.63,2.5,3.13,55.6,Card,2024-11,Tuesday,Q4,2024
4883,2025-08-13,3,684,22,10,1,82.81,22.0,82.81,22.0,60.81,73.4,Card,2025-08,Wednesday,Q3,2025
4884,2024-03-20,4,989,22,14,1,82.6,22.0,82.6,22.0,60.6,73.4,Card,2024-03,Wednesday,Q1,2024
4885,2024-02-28,1,832,15,4,3,57.68,22.0,173.04,66.0,107.04,61.9,Digital Wallet,2024-02,Wednesday,Q1,2024
4886,2024-09-28,1,502,2,2,2,5.3,2.5,10.6,5.0,5.6,52.8,Card,2024-09,Saturday,Q3,2024
4887,2025-12-12,2,834,49,7,1,26.73,9.0,26.73,9.0,17.73,66.3,Card,2025-12,Friday,Q4,2025
4888,2025-05-28,5,723,26,19,3,48.6,12.0,145.8,36.0,109.8,75.3,Card,2025-05,Wednesday,Q2,2025
4889,2025-12-21,3,373,28,10,1,25.25,7.0,25.25,7.0,18.25,72.3,Card,2025-12,Sunday,Q4,2025
4890,2025-05-27,1,93,5,2,4,8.38,4.5,33.52,18.0,15.52,46.3,Digital Wallet,2025-05,Tuesday,Q2,2025
4891,2024-12-31,3,628,38,11,2,7.27,2.2,14.54,4.4,10.14,69.7,Card,2024-12,Tuesday,Q4,2024
4892,2025-03-04,1,676,28,4,1,25.75,7.0,25.75,7.0,18.75,72.8,Loyalty Points,2025-03,Tuesday,Q1,2025
4893,2024-10-12,5,218,11,17,1,991.33,650.0,991.33,650.0,341.33,34.4,Digital Wallet,2024-10,Saturday,Q4,2024
4894,2024-12-27,1,140,43,2,1,5.76,1.8,5.76,1.8,3.96,68.8,Card,2024-12,Friday,Q4,2024
4895,2024-01-14,1,586,24,1,1,156.37,55.0,156.37,55.0,101.37,64.8,Card,2024-01,Sunday,Q1,2024
4896,2025-09-24,5,197,22,17,1,78.57,22.0,78.57,22.0,56.57,72.0,Cash,2025-09,Wednesday,Q3,2025
4897,2025-08-13,4,38,14,15,5,19.17,5.0,95.85,25.0,70.85,73.9,Card,2025-08,Wednesday,Q3,2025
4898,2025-05-24,2,992,38,6,1,7.34,2.2,7.34,2.2,5.14,70.0,Card,2025-05,Saturday,Q2,2025
4899,2025-01-16,1,933,22,3,1,77.39,22.0,77.39,22.0,55.39,71.6,Digital Wallet,2025-01,Thursday,Q1,2025
4900,2025-12-05,4,682,44,13,2,46.98,15.0,93.96,30.0,63.96,68.1,Loyalty Points,2025-12,Friday,Q4,2025
4901,2024-04-12,1,776,45,3,3,20.14,6.0,60.42,18.0,42.42,70.2,Digital Wallet,2024-04,Friday,Q2,2024
4902,2024-04-23,2,347,21,5,3,28.84,8.0,86.52,24.0,62.52,72.3,Card,2024-04,Tuesday,Q2,2024
4903,2025-10-23,2,1,14,6,1,19.29,5.0,19.29,5.0,14.29,74.1,Card,2025-10,Thursday,Q4,2025
4904,2025-12-26,3,482,38,12,1,6.88,2.2,6.88,2.2,4.68,68.0,Card,2025-12,Friday,Q4,2025
4905,2025-07-12,1,65,4,4,4,13.07,7.0,52.28,28.0,24.28,46.4,Loyalty Points,2025-07,Saturday,Q3,2025
4906,2025-01-23,1,506,15,2,1,60.26,22.0,60.26,22.0,38.26,63.5,Digital Wallet,2025-01,Thursday,Q1,2025
4907,2024-09-20,2,886,8,8,1,11.47,5.5,11.47,5.5,5.97,52.0,Card,2024-09,Friday,Q3,2024
4908,2024-03-17,5,920,44,20,1,44.45,15.0,44.45,15.0,29.45,66.3,Card,2024-03,Sunday,Q1,2024
4909,2024-03-21,2,607,18,8,4,47.5,18.0,190.0,72.0,118.0,62.1,Digital Wallet,2024-03,Thursday,Q1,2024
4910,2024-10-25,2,116,45,7,1,20.18,6.0,20.18,6.0,14.18,70.3,Card,2024-10,Friday,Q4,2024
4911,2025-04-07,2,634,13,8,1,96.98,45.0,96.98,45.0,51.98,53.6,Card,2025-04,Monday,Q2,2025
4912,2025-03-14,5,282,5,17,3,8.65,4.5,25.95,13.5,12.45,48.0,Card,2025-03,Friday,Q1,2025
4913,2024-12-24,2,549,10,6,1,6.5,3.2,6.5,3.2,3.3,50.8,Cash,2024-12,Tuesday,Q4,2024
4914,2025-01-19,1,204,44,1,1,46.89,15.0,46.89,15.0,31.89,68.0,Card,2025-01,Sunday,Q1,2025
4915,2024-07-29,1,756,33,3,1,17.76,5.5,17.76,5.5,12.26,69.0,Cash,2024-07,Monday,Q3,2024
4916,2024-11-17,2,815,16,6,1,86.37,35.0,86.37,35.0,51.37,59.5,Digital Wallet,2024-11,Sunday,Q4,2024
